"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
167,"5","2024-11-20T21:39:28.450531Z",169,"",184.587,"It's easy to complain about the cost of a government program, but that cost must be measured against its benefits. Fighter planes and ships are expensive too, but we know we need them. Let's get the best benefit for the expenditures. Government programs aren't wrong. All governments tax and spend. it's what they spend the tax money on and how we all benefit that are at issue. I think many Canadians have seen their taxes spent without getting enough benefit from them. They want their hard lives to get easier, not harder, and they want Canada to progress too. We've heard enough focus on macro-economic things like 'the economy', 'the stock market', and 'debt-to-income ratios'. These things matter only to people who have more money than they can spend. It's micro-economic things like 'How do I feed my kids?', and 'How do I pay my mortgage?' that most matter to most Canadians.","2024-11-20T21:39:28.450583Z"
188,"4","2024-11-26T00:18:53.243720Z",170,"[{""start"":352,""end"":357,""text"":""boils"",""labels"":[""METAPHOR""]},{""start"":709,""end"":717,""text"":""mountain"",""labels"":[""METAPHOR""]}]",26.607,"Last week it was the call for a national pharma care program to pay for drugs. Now it is day care. I guess we no longer want responsibility for ourselves but expect government to look after everything for us. We cannot properly fund health care as it is and people think we should institute another expensive universal government program. As usual, it boils down to who pays and I suspect many think that someone else other than himself or herself will be paying. You know, like corporations, banks and the rich. We are overtaxed in this country as it is. Let's focus on funding healthcare and re-listing services de-listed by governments. As well, let's think about debt re-payment so that we do not leave a mountain of bills for the next generation.","2024-11-26T00:18:53.243755Z"
168,"5","2024-11-20T21:42:33.782387Z",170,"[{""start"":709,""end"":717,""text"":""mountain"",""labels"":[""METAPHOR""]},{""start"":352,""end"":357,""text"":""boils"",""labels"":[""METAPHOR""]},{""start"":352,""end"":362,""text"":""boils down"",""labels"":[""MAYBE METAPHOR""]}]",175.309,"Last week it was the call for a national pharma care program to pay for drugs. Now it is day care. I guess we no longer want responsibility for ourselves but expect government to look after everything for us. We cannot properly fund health care as it is and people think we should institute another expensive universal government program. As usual, it boils down to who pays and I suspect many think that someone else other than himself or herself will be paying. You know, like corporations, banks and the rich. We are overtaxed in this country as it is. Let's focus on funding healthcare and re-listing services de-listed by governments. As well, let's think about debt re-payment so that we do not leave a mountain of bills for the next generation.","2024-11-20T21:42:33.782422Z"
189,"4","2024-11-26T00:19:35.091583Z",171,"[{""start"":240,""end"":244,""text"":""spur"",""labels"":[""METAPHOR""]},{""start"":345,""end"":349,""text"":""guts"",""labels"":[""METAPHOR""]},{""start"":479,""end"":484,""text"":""waste"",""labels"":[""MAYBE METAPHOR""]},{""start"":395,""end"":405,""text"":""persuasive"",""labels"":[""MAYBE METAPHOR""]}]",36.77,"Lots of opposition to publicly-subsidized daycare here. But most of it just seems to be an emotional reaction to the cost, without looking at the economic benefits. More people in the work force to pay taxes, more disposable income to help spur the economy. It's an idea whose time has come (in fact, it came long ago, but no politician had the guts to suggest it). Too bad business has been so persuasive at convincing governments and the citizenry that social programmes are a waste of money while subsidizing business and loosening regulatory oversight is a noble enterprise.","2024-11-26T00:19:35.091634Z"
169,"5","2024-11-20T21:45:16.290709Z",171,"[{""start"":240,""end"":244,""text"":""spur"",""labels"":[""METAPHOR""]},{""start"":345,""end"":349,""text"":""guts"",""labels"":[""METAPHOR""]}]",114.429,"Lots of opposition to publicly-subsidized daycare here. But most of it just seems to be an emotional reaction to the cost, without looking at the economic benefits. More people in the work force to pay taxes, more disposable income to help spur the economy. It's an idea whose time has come (in fact, it came long ago, but no politician had the guts to suggest it). Too bad business has been so persuasive at convincing governments and the citizenry that social programmes are a waste of money while subsidizing business and loosening regulatory oversight is a noble enterprise.","2024-11-20T21:45:16.290746Z"
231,"4","2024-12-10T11:07:19.168038Z",182,"[{""start"":56,""end"":64,""text"":""planting"",""labels"":[""METAPHOR""]},{""start"":71,""end"":82,""text"":""money trees"",""labels"":[""METAPHOR""]}]",71.619,"Wow, what a great ideal. All we need to do now to start planting those money trees and everything will be okay.","2024-12-18T18:27:16.204489Z"
239,"4","2024-12-10T11:28:53.683492Z",183,"",340.192,"""What, let Teddy Roosevelt's acquisition go just like that ?"" ...Really GV, Teddy was only Under-Secretary of the Navy. It's McKinley's, or maybe Hearst's acquisition....","2024-12-18T18:27:34.181080Z"
240,"4","2024-12-11T00:40:54.155374Z",184,"[{""start"":769,""end"":776,""text"":""fragile"",""labels"":[""METAPHOR""]},{""start"":629,""end"":637,""text"":""propping"",""labels"":[""METAPHOR""]},{""start"":122,""end"":127,""text"":""build"",""labels"":[""METAPHOR""]},{""start"":147,""end"":154,""text"":""refocus"",""labels"":[""METAPHOR""]},{""start"":261,""end"":269,""text"":""cracking"",""labels"":[""METAPHOR""]},{""start"":276,""end"":280,""text"":""ribs"",""labels"":[""METAPHOR""]},{""start"":291,""end"":298,""text"":""contain"",""labels"":[""METAPHOR""]},{""start"":373,""end"":382,""text"":""lop sided"",""labels"":[""METAPHOR""]},{""start"":393,""end"":400,""text"":""holding"",""labels"":[""METAPHOR""]},{""start"":409,""end"":414,""text"":""cards"",""labels"":[""METAPHOR""]},{""start"":808,""end"":815,""text"":""implode"",""labels"":[""METAPHOR""]},{""start"":919,""end"":931,""text"":""empty headed"",""labels"":[""METAPHOR""]},{""start"":849,""end"":855,""text"":""little"",""labels"":[""METAPHOR""]},{""start"":932,""end"":937,""text"":""Vogue"",""labels"":[""METAPHOR""]},{""start"":963,""end"":969,""text"":""elbows"",""labels"":[""METAPHOR""]},{""start"":997,""end"":1000,""text"":""yes"",""labels"":[""METAPHOR""]},{""start"":938,""end"":943,""text"":""poser"",""labels"":[""METAPHOR""]},{""start"":651,""end"":660,""text"":""inflating"",""labels"":[""METAPHOR""]},{""start"":281,""end"":287,""text"":""trying"",""labels"":[""MAYBE METAPHOR""]},{""start"":305,""end"":313,""text"":""laughter"",""labels"":[""METAPHOR""]},{""start"":334,""end"":354,""text"":""stand up comedy show"",""labels"":[""METAPHOR""]},{""start"":981,""end"":986,""text"":""tells"",""labels"":[""METAPHOR""]},{""start"":987,""end"":995,""text"":""everyone"",""labels"":[""METAPHOR""]}]",2042.0969999999998,"' So with Prime Minister Justin Trudeau's coming visit to China, we look west to a China-dominated Asia-Pacific region to build our prosperity and refocus Canada's foreign policy'The PRC negotiating team for the upcoming Canada-PRC free trade agreement must be cracking their ribs trying to contain their laughter. It's going to be a stand up comedy show with PRC having a lop sided advantage holding all the cards. Basically PRC will demand what China wants and the baffled and befuddled Canadians will have to comply or else for example PRC will threaten to stop capital outflows of private cash to Canada which is all that is propping up the hyper inflating Canadian RE industry and Canadian Banks. If PRC imposed outflow restrictions to Canada then 25% of Canada's fragile economy based on housing would implode. I can't believe China thinks so little of Trudeau...unbelievable....they must think he's some kind of empty headed Vogue poser who takes selfies, elbows people and tells everyone 'yes' or something ....","2024-12-18T18:37:09.169329Z"
241,"4","2024-12-11T01:42:57.735589Z",185,"[{""start"":139,""end"":143,""text"":""sold"",""labels"":[""METAPHOR""]},{""start"":148,""end"":152,""text"":""soul"",""labels"":[""METAPHOR""]},{""start"":232,""end"":239,""text"":""rebuild"",""labels"":[""METAPHOR""]},{""start"":7,""end"":13,""text"":""larger"",""labels"":[""METAPHOR""]},{""start"":64,""end"":69,""text"":""petty"",""labels"":[""METAPHOR""]},{""start"":70,""end"":87,""text"":""mean-spiritedness"",""labels"":[""METAPHOR""]}]",3926.369,"'... a larger question is how to deal with China's increasingly petty mean-spiritedness in dealing with Western countries,' now that we've sold our soul to the investment community. Is the application of select tariffs as we try to rebuild our manufacturing capacity across the whole range of products that we are no longer capable of making for ourselves anymore no longer possible in our finance-capital-led 'democracies' ? Too many investment portfolios would be threatened ?","2024-12-18T18:38:21.010665Z"
232,"4","2024-12-10T11:13:11.358648Z",186,"",1.599,"'Peaceful negotiations' with China means 'peace if you accept China's terms'.It's not a negotiation when one side won't make any concessions.","2024-12-10T11:13:11.358680Z"
242,"4","2024-12-11T03:44:32.288532Z",187,"[{""start"":25,""end"":34,""text"":""resonance"",""labels"":[""METAPHOR""]},{""start"":118,""end"":127,""text"":""resonates"",""labels"":[""METAPHOR""]},{""start"":374,""end"":378,""text"":""boil"",""labels"":[""METAPHOR""]},{""start"":256,""end"":265,""text"":""integrate"",""labels"":[""METAPHOR""]},{""start"":368,""end"":373,""text"":""blood"",""labels"":[""METAPHOR""]},{""start"":364,""end"":367,""text"":""hot"",""labels"":[""METAPHOR""]},{""start"":694,""end"":697,""text"":""end"",""labels"":[""METAPHOR""]},{""start"":688,""end"":693,""text"":""short"",""labels"":[""METAPHOR""]},{""start"":705,""end"":710,""text"":""stick"",""labels"":[""METAPHOR""]}]",204.856,"'The proposal has strong resonance in China domestically, as it would show Beijing fulfilling Mao's mandate. 'It also resonates strongly with overseas Chinese, no matter how long have they lived in the Western liberal society. Some of them seemingly quite integrate into our free speech, free election and liberal society. But when it comes to the old motherland, hot blood boil immediately, there is no discussion especially when it comes to South China Sea and Japan. Any Chinese says something different, they will be shunned and shut down. Under the new Chinese imperial strategy (the Chinese now behaves the same as the Western imperialists they used to condemn), Canada would get a short end of the stick when we negotiate any trade deal. If we think otherwise, we are gullible.","2024-12-11T03:44:32.288584Z"
233,"4","2024-12-10T11:15:32.966647Z",188,"",6.17,"@peter1215... you are correct. The tribunal has nothing to do with UN and UN has clarified this in its website. The author of this articles, as many other journalists too, has apparently made a mistake or not well informed about the fact.","2024-12-10T11:15:32.966684Z"
243,"4","2024-12-11T03:46:58.723673Z",189,"[{""start"":84,""end"":91,""text"":""wonders"",""labels"":[""METAPHOR""]},{""start"":2,""end"":6,""text"":""nice"",""labels"":[""METAPHOR""]}]",204.172,"A nice 50% tariff imposed on Chinese imports entering the USA and Canada would work wonders.","2024-12-11T03:50:53.277625Z"
244,"4","2024-12-11T04:03:42.845761Z",190,"[{""start"":759,""end"":768,""text"":""adventure"",""labels"":[""METAPHOR""]},{""start"":905,""end"":914,""text"":""contained"",""labels"":[""METAPHOR""]},{""start"":967,""end"":976,""text"":""contained"",""labels"":[""METAPHOR""]},{""start"":1010,""end"":1015,""text"":""jumps"",""labels"":[""METAPHOR""]},{""start"":1020,""end"":1025,""text"":""cries"",""labels"":[""METAPHOR""]},{""start"":1033,""end"":1040,""text"":""bullied"",""labels"":[""METAPHOR""]},{""start"":1041,""end"":1046,""text"":""child"",""labels"":[""METAPHOR""]},{""start"":1093,""end"":1097,""text"":""body"",""labels"":[""METAPHOR""]},{""start"":1121,""end"":1125,""text"":""body"",""labels"":[""METAPHOR""]},{""start"":1865,""end"":1873,""text"":""sit down"",""labels"":[""METAPHOR""]},{""start"":1926,""end"":1930,""text"":""talk"",""labels"":[""METAPHOR""]},{""start"":2045,""end"":2049,""text"":""talk"",""labels"":[""METAPHOR""]},{""start"":2070,""end"":2079,""text"":""framework"",""labels"":[""METAPHOR""]},{""start"":1953,""end"":1962,""text"":""inserting"",""labels"":[""METAPHOR""]},{""start"":624,""end"":632,""text"":""inserted"",""labels"":[""METAPHOR""]},{""start"":9,""end"":13,""text"":""hard"",""labels"":[""METAPHOR""]},{""start"":83,""end"":88,""text"":""agent"",""labels"":[""METAPHOR""]},{""start"":0,""end"":3,""text"":""Boy"",""labels"":[""MAYBE METAPHOR""]},{""start"":372,""end"":381,""text"":""squabbles"",""labels"":[""MAYBE METAPHOR""]},{""start"":1764,""end"":1768,""text"":""body"",""labels"":[""METAPHOR""]},{""start"":1878,""end"":1886,""text"":""work out"",""labels"":[""METAPHOR""]},{""start"":2396,""end"":2402,""text"":""puppet"",""labels"":[""METAPHOR""]},{""start"":2236,""end"":2242,""text"":""insert"",""labels"":[""METAPHOR""]},{""start"":2163,""end"":2174,""text"":""war mongers"",""labels"":[""MAYBE METAPHOR""]}]",1993.0819999999999,"Boy it's hard to begin a refutation on Charles petty little lies and hypocrisy. An agent of the CIA and the Pentagon, America's Great War Machine, he is most definitely. A dispute between China, Taiwan, Vietnam and others on the extent of their respective sovereignty in the S. China Sea dates back to end of WW2, but originated around 1900. It's been a century of on/off squabbles, their own affairs. But when Hillary became SoS a few years ago she proclaimed with great hubris Asia Pivot! What this means is the U.S. will install massive military forces in the region to contain & control China. And thus the Obama regime inserted itself into this century old affair, made it America's business, to cover the real goal of Asia domination. To meddle in this adventure and see what come out of it just like Syria. And if its war so much the better. The design is classic but most evil. Nobody like to be 'contained' and China responded. [I like to see America being 'contained' one day and enjoy to see how it jumps and cries like a bullied child.]The so-called Tribunal is not a UN-sponsored body. It is just an opinion body in a far away European country with absolutely no court power. It deals only with economic matters, not politics or border. Philippines previous president asked it to pass an opinion on the matter of Exclusive Economic Zone (EEZ), not border or sovereignty. Specifically, what size of an island qualified for EEZ. The Tribunal reports that NO island or sandbar or reclaimed islands currently in the SCS qualify for EEZ. It also defined what size will qualify. That's it. No islands built or claimed by all parties - China, Taiwan, Philippines, Vietnam, Malaysia is an EEZ and therefore not a basis for border. That's the opinion for this body. The meaning is simply that they can build bigger islands to fit the EEZ definition, or just go sit down and work out a border solution. China is willing to talk but not with the U.S. inserting itself in the matter. The new Philippine president agreed and they will begin the talk. Once they formed a framework others may join to effect a solution. This of course is very bad news for American war mongers and Asian Pivoters. What would they do without the excuse to insert even more massive forces than they currently have in the region, to ensure there is a Vietnam War 2.0 to match Cold War 2.0 in Europe? Thus you have CIA puppet like Charles writing this article in desperation.","2024-12-18T19:07:44.336504Z"
234,"4","2024-12-10T11:17:30.283517Z",191,"",4.081,"But it is the ar bit or of an agreement China signed onto... duh","2024-12-10T11:17:30.283554Z"
245,"4","2024-12-11T04:08:12.064339Z",192,"[{""start"":37,""end"":41,""text"":""chip"",""labels"":[""METAPHOR""]},{""start"":49,""end"":57,""text"":""shoulder"",""labels"":[""METAPHOR""]},{""start"":311,""end"":317,""text"":""recipe"",""labels"":[""METAPHOR""]},{""start"":253,""end"":260,""text"":""deflect"",""labels"":[""METAPHOR""]},{""start"":400,""end"":404,""text"":""talk"",""labels"":[""METAPHOR""]},{""start"":12,""end"":17,""text"":""angry"",""labels"":[""METAPHOR""]},{""start"":62,""end"":67,""text"":""feels"",""labels"":[""METAPHOR""]},{""start"":128,""end"":133,""text"":""place"",""labels"":[""METAPHOR""]}]",631.909,"China is an angry country with a big chip on its shoulder. It feels it has not been respected and is not being given its proper place in the international order. Add in the fact that China's aging, paranoid rulers use trumped-up nationalism as a way to deflect scrutiny from their own activities and you have a recipe for future conflict. The big danger is that this conflict could go from bellicose talk to actual war and this could easily start from a small incident in the South China Sea.","2024-12-18T19:12:29.020282Z"
246,"4","2024-12-11T04:10:17.048558Z",193,"[{""start"":217,""end"":223,""text"":""driven"",""labels"":[""METAPHOR""]},{""start"":249,""end"":253,""text"":""nice"",""labels"":[""METAPHOR""]},{""start"":254,""end"":259,""text"":""stiff"",""labels"":[""METAPHOR""]}]",134.628,"Everything they manufacture was invented and originally built in Western Countries. Manufacturers moved there to take advantage of low wages and lack of environmental and health and safety regulations. China could be driven back into penury by some nice stiff import tariffs imposed by the English speaking countries.","2024-12-11T04:10:17.048594Z"
235,"4","2024-12-10T11:21:53.791792Z",194,"",1.508,"He said that on purpose and G&M published it on purpose, which is called propaganda. That is how western media works. I don't think they're not aware even UN institute publicly denounces they have anything to do with that 'court'.","2024-12-10T11:21:53.791829Z"
236,"4","2024-12-10T11:22:10.985786Z",195,"[{""start"":74,""end"":80,""text"":""trolls"",""labels"":[""METAPHOR""]}]",7.251,"Here's a good story about Russian disinformation and the West for all you trolls out there check out Ostrovskyaug's 'For Putin, Disinformation Is Power' in the New York Times, 5 Aug 2016.","2024-12-10T11:22:10.985820Z"
237,"4","2024-12-10T11:24:24.253118Z",196,"[{""start"":161,""end"":168,""text"":""sketchy"",""labels"":[""METAPHOR""]}]",169.077,"I don't know: it seems people are equally skeptical about the Japanese claims (and quite similar island-building activities) over Okinotorishima. Sounds equally sketchy to me....or is that not what you were going for....","2024-12-11T04:11:54.705703Z"
247,"4","2024-12-11T04:13:48.928727Z",197,"[{""start"":319,""end"":322,""text"":""cry"",""labels"":[""METAPHOR""]},{""start"":347,""end"":353,""text"":""facing"",""labels"":[""METAPHOR""]},{""start"":388,""end"":392,""text"":""hide"",""labels"":[""METAPHOR""]},{""start"":295,""end"":304,""text"":""laughable"",""labels"":[""MAYBE METAPHOR""]},{""start"":426,""end"":436,""text"":""understand"",""labels"":[""MAYBE METAPHOR""]},{""start"":277,""end"":282,""text"":""think"",""labels"":[""MAYBE METAPHOR""]}]",344.399,"I don't quite understand why American need any allies when their defense budget is more than top xx military spending countries combined. It makes no sense in real war term unless you use it to control those 'allies'. They are totally useless since it is not WW2 time. Chinese think it is quite laughable when American cry for allies in Asia when facing China. It means you're so weak to hide behind someone else. And Chinese understand perfectly none of them can be put to a real fight. Allies are just BS in today's world.","2024-12-18T19:19:43.115989Z"
248,"4","2024-12-11T04:14:12.291522Z",198,"[{""start"":9,""end"":15,""text"":""lapdog"",""labels"":[""METAPHOR""]},{""start"":20,""end"":25,""text"":""barks"",""labels"":[""METAPHOR""]},{""start"":45,""end"":48,""text"":""dog"",""labels"":[""METAPHOR""]},{""start"":49,""end"":58,""text"":""next door"",""labels"":[""METAPHOR""]},{""start"":32,""end"":36,""text"":""time"",""labels"":[""METAPHOR""]},{""start"":41,""end"":44,""text"":""big"",""labels"":[""METAPHOR""]}]",373.824,"I have a lapdog, he barks every time the big dog next door does. so annoying.","2024-12-18T19:25:26.831833Z"
249,"4","2024-12-11T04:17:56.170239Z",199,"[{""start"":66,""end"":79,""text"":""driving force"",""labels"":[""METAPHOR""]},{""start"":102,""end"":107,""text"":""moves"",""labels"":[""METAPHOR""]},{""start"":50,""end"":55,""text"":""clear"",""labels"":[""METAPHOR""]}]",361.105,"I read this article over again and it's still not clear what the 'driving force' is behind 'Beijing's moves in the South China Sea'. Would the Chinese still be doing the same thing if they actually trusted the U.S.? Or are they motivated by seeing what the U.S. has done in the Middle East (and elsewhere) ?","2024-12-18T19:30:25.163576Z"
250,"4","2024-12-11T04:18:12.448706Z",200,"",18.983,"In WW 1 the 'Canadian' Army was predominantly citizens and attestation papers often show the next of kin as a parent/s or spouse living in UK.","2024-12-11T04:18:12.448739Z"
251,"4","2024-12-11T04:22:13.770480Z",201,"[{""start"":77,""end"":94,""text"":""middle-of-nowhere"",""labels"":[""METAPHOR""]},{""start"":149,""end"":154,""text"":""smack"",""labels"":[""METAPHOR""]},{""start"":162,""end"":168,""text"":""middle"",""labels"":[""METAPHOR""]}]",252.14600000000002,"Indeed. The only reason I can think of is that the Japanese atoll is kind of middle-of-nowhere in the western Pacific, while the Spratly Islands are smack in the middle of the busiest sea-lanes in the region, with about five competing territorial claims.... If nothing else, your reference also got me to read about Rockall, where the UK foregoes any claim to an economic exclusion zone. Seems like this could be a useful example for others....","2024-12-11T04:22:13.770510Z"
278,"4","2024-12-19T08:10:43.507606Z",203,"",9.764,"'Why does everybody have a Popecrush?'Why are your editors working assiduously to promote it?","2024-12-19T08:10:43.507643Z"
252,"5","2024-12-18T21:29:54.369854Z",203,"",132.651,"'Why does everybody have a Popecrush?'Why are your editors working assiduously to promote it?","2024-12-18T21:29:54.369890Z"
303,"4","2024-12-25T07:44:08.909683Z",204,"[{""start"":22,""end"":31,""text"":""recruited"",""labels"":[""METAPHOR""]},{""start"":54,""end"":59,""text"":""lofty"",""labels"":[""METAPHOR""]},{""start"":60,""end"":68,""text"":""position"",""labels"":[""METAPHOR""]},{""start"":95,""end"":100,""text"":""piece"",""labels"":[""METAPHOR""]},{""start"":147,""end"":155,""text"":""enhances"",""labels"":[""METAPHOR""]},{""start"":194,""end"":200,""text"":""breath"",""labels"":[""METAPHOR""]},{""start"":204,""end"":209,""text"":""fresh"",""labels"":[""METAPHOR""]},{""start"":210,""end"":213,""text"":""air"",""labels"":[""METAPHOR""]},{""start"":455,""end"":463,""text"":""walking "",""labels"":[""METAPHOR""]},{""start"":573,""end"":578,""text"":""earns"",""labels"":[""METAPHOR""]},{""start"":522,""end"":530,""text"":""contrast"",""labels"":[""METAPHOR""]},{""start"":323,""end"":337,""text"":"" over-starched"",""labels"":[""METAPHOR""]},{""start"":601,""end"":611,""text"":""encounters"",""labels"":[""METAPHOR""]},{""start"":130,""end"":136,""text"":""A-hole"",""labels"":[""METAPHOR""]}]",1372.634,"A good friend who was recruited by a headhunter for a lofty position was offered the following piece of advice: 'Always follow an A-hole'. I.E. it enhances one's reception amongst staff to be a breath of fresh air, relative to the previous leader. I don't say this to diss his predecessors, but Pope Benedict *was* a little over-starched, and as much of a sweet guy as Pope John Paul was, he was clearly more at ease in the formalities of the Church than walking amongst the poor. So, in that respect, it is the perceived contrast between Francis and his predecessors that earns him the enthusiasm he encounters.","2024-12-25T07:44:08.909723Z"
254,"5","2024-12-18T21:48:29.549163Z",204,"[{""start"":194,""end"":200,""text"":""breath"",""labels"":[""METAPHOR""]},{""start"":204,""end"":213,""text"":""fresh air"",""labels"":[""METAPHOR""]},{""start"":324,""end"":337,""text"":""over-starched"",""labels"":[""METAPHOR""]},{""start"":455,""end"":462,""text"":""walking"",""labels"":[""METAPHOR""]},{""start"":475,""end"":479,""text"":""poor"",""labels"":[""METAPHOR""]},{""start"":54,""end"":59,""text"":""lofty"",""labels"":[""METAPHOR""]}]",1100.888,"A good friend who was recruited by a headhunter for a lofty position was offered the following piece of advice: 'Always follow an A-hole'. I.E. it enhances one's reception amongst staff to be a breath of fresh air, relative to the previous leader. I don't say this to diss his predecessors, but Pope Benedict *was* a little over-starched, and as much of a sweet guy as Pope John Paul was, he was clearly more at ease in the formalities of the Church than walking amongst the poor. So, in that respect, it is the perceived contrast between Francis and his predecessors that earns him the enthusiasm he encounters.","2024-12-18T21:48:29.549202Z"
304,"4","2024-12-25T07:48:07.450350Z",205,"[{""start"":133,""end"":138,""text"":""stick"",""labels"":[""METAPHOR""]},{""start"":146,""end"":150,""text"":""craw"",""labels"":[""METAPHOR""]},{""start"":337,""end"":345,""text"":""position"",""labels"":[""METAPHOR""]},{""start"":289,""end"":299,""text"":""deviating "",""labels"":[""METAPHOR""]},{""start"":427,""end"":437,""text"":""deviating "",""labels"":[""METAPHOR""]},{""start"":369,""end"":379,""text"":""recharging"",""labels"":[""METAPHOR""]},{""start"":644,""end"":649,""text"":""focus"",""labels"":[""METAPHOR""]},{""start"":925,""end"":930,""text"":""focus"",""labels"":[""METAPHOR""]},{""start"":1083,""end"":1088,""text"":""roots"",""labels"":[""METAPHOR""]},{""start"":1318,""end"":1321,""text"":""hot"",""labels"":[""METAPHOR""]},{""start"":1378,""end"":1387,""text"":""embracing"",""labels"":[""METAPHOR""]}]",66.246,"Ah, Ms. Wente is (1) a conservative and (2) I'm pretty sure wasn't raised a Catholic. The pope is expressing some liberal ideas that stick in her craw, fair enough. Personally, I think there's a number of things going on. Pope Francis is doing a great PR job for the church without really deviating from the Church's overall theological position. The church needs some recharging, and he's doing his best to provide it without deviating from core theology. He was a priest and bishop in South America, and saw a kind of poverty there that few popes (all Europeans, and until recently, all from Italy) have ever seen. Christianity - for all the focus the Church has placed on these things in the past few decades - was not meant to be about sexual orientation, abortion issues, and other modern day preoccupations. Its original imperative was about love and compassion, with a strong injunction to help the poor, as well as a focus on the life of the spirit versus the material. In focusing on poverty and questioning the rampant materialism of the modern age, he's going back to the roots of the religion (sadly mostly lost in the last 2000 years). As for environmentalism, why not? This I think is part of the great PR he's doing, there's nothing controversial about it from the Church's perspective, and it's a very hot topic these days. Whether he (or the Church) are really embracing it is anyone's guess.","2024-12-25T07:48:07.450388Z"
258,"5","2024-12-18T22:09:33.065417Z",205,"[{""start"":133,""end"":138,""text"":""stick"",""labels"":[""METAPHOR""]},{""start"":146,""end"":150,""text"":""craw"",""labels"":[""METAPHOR""]},{""start"":289,""end"":298,""text"":""deviating"",""labels"":[""METAPHOR""]},{""start"":369,""end"":379,""text"":""recharging"",""labels"":[""METAPHOR""]},{""start"":427,""end"":436,""text"":""deviating"",""labels"":[""METAPHOR""]},{""start"":644,""end"":649,""text"":""focus"",""labels"":[""METAPHOR""]},{""start"":925,""end"":930,""text"":""focus"",""labels"":[""METAPHOR""]},{""start"":938,""end"":942,""text"":""life"",""labels"":[""METAPHOR""]},{""start"":950,""end"":956,""text"":""spirit"",""labels"":[""METAPHOR""]},{""start"":968,""end"":976,""text"":""material"",""labels"":[""METAPHOR""]},{""start"":981,""end"":989,""text"":""focusing"",""labels"":[""METAPHOR""]},{""start"":1083,""end"":1088,""text"":""roots"",""labels"":[""METAPHOR""]},{""start"":1318,""end"":1321,""text"":""hot"",""labels"":[""METAPHOR""]},{""start"":308,""end"":316,""text"":""Church's"",""labels"":[""METAPHOR""]},{""start"":654,""end"":660,""text"":""Church"",""labels"":[""METAPHOR""]},{""start"":1280,""end"":1288,""text"":""Church's"",""labels"":[""METAPHOR""]},{""start"":1359,""end"":1365,""text"":""Church"",""labels"":[""METAPHOR""]},{""start"":351,""end"":357,""text"":""church"",""labels"":[""METAPHOR""]}]",1197.317,"Ah, Ms. Wente is (1) a conservative and (2) I'm pretty sure wasn't raised a Catholic. The pope is expressing some liberal ideas that stick in her craw, fair enough. Personally, I think there's a number of things going on. Pope Francis is doing a great PR job for the church without really deviating from the Church's overall theological position. The church needs some recharging, and he's doing his best to provide it without deviating from core theology. He was a priest and bishop in South America, and saw a kind of poverty there that few popes (all Europeans, and until recently, all from Italy) have ever seen. Christianity - for all the focus the Church has placed on these things in the past few decades - was not meant to be about sexual orientation, abortion issues, and other modern day preoccupations. Its original imperative was about love and compassion, with a strong injunction to help the poor, as well as a focus on the life of the spirit versus the material. In focusing on poverty and questioning the rampant materialism of the modern age, he's going back to the roots of the religion (sadly mostly lost in the last 2000 years). As for environmentalism, why not? This I think is part of the great PR he's doing, there's nothing controversial about it from the Church's perspective, and it's a very hot topic these days. Whether he (or the Church) are really embracing it is anyone's guess.","2024-12-20T01:25:58.819540Z"
279,"4","2024-12-19T08:11:39.407194Z",206,"[{""start"":29,""end"":32,""text"":""egg"",""labels"":[""METAPHOR""]}]",5.123,"And Pope Benedict was a good egg.","2024-12-19T08:11:39.407233Z"
256,"5","2024-12-18T21:49:39.330030Z",206,"[{""start"":29,""end"":32,""text"":""egg"",""labels"":[""METAPHOR""]}]",49.825,"And Pope Benedict was a good egg.","2024-12-18T21:49:39.330091Z"
313,"4","2024-12-25T09:10:09.072812Z",207,"[{""start"":9,""end"":16,""text"":""bashing"",""labels"":[""METAPHOR""]}]",14.283,"Catholic-bashing: the last socially acceptable prejudce.","2024-12-25T09:10:09.072847Z"
260,"5","2024-12-18T22:10:56.534755Z",207,"[{""start"":9,""end"":16,""text"":""bashing"",""labels"":[""METAPHOR""]}]",68.091,"Catholic-bashing: the last socially acceptable prejudce.","2024-12-18T22:10:56.534804Z"
280,"4","2024-12-19T08:16:35.070327Z",208,"[{""start"":36,""end"":41,""text"":""worth"",""labels"":[""METAPHOR""]}]",27.019,"Does this woman EVER write ANYTHING worth reading???????","2024-12-19T08:16:35.070364Z"
262,"5","2024-12-18T22:11:47.504531Z",208,"",13.457,"Does this woman EVER write ANYTHING worth reading???????","2024-12-18T22:11:47.504569Z"
281,"4","2024-12-19T08:16:46.746899Z",209,"",3.693,"Everyone has a popecrush?Not from what I see.","2024-12-19T08:16:46.746950Z"
264,"5","2024-12-18T22:12:25.311239Z",209,"",29.376,"Everyone has a popecrush?Not from what I see.","2024-12-18T22:12:25.311276Z"
